,date,TICKER,variance,sample-size
18222,2022-03-29 11:00:00,CUK,4.826012200686563e-06,12
18223,2022-03-29 12:00:00,CUK,8.003453237648907e-06,12
18224,2022-03-29 13:00:00,CUK,3.0947464501057335e-05,12
18225,2022-03-29 14:00:00,CUK,1.2232271569419026e-05,12
18226,2022-03-29 15:00:00,CUK,4.70846994448131e-06,12
18227,2022-03-29 16:00:00,CUK,4.111112108310022e-06,12
18228,2022-03-29 17:00:00,CUK,9.543542663485757e-07,12
18229,2022-03-29 18:00:00,CUK,2.291482104636713e-06,12
18230,2022-03-29 19:00:00,CUK,1.0425484358235293e-06,12
18231,2022-03-29 20:00:00,CUK,1.5204925824312741e-05,3
18233,2022-03-30 08:00:00,CUK,1.2539997366603988e-06,5
18234,2022-03-30 09:00:00,CUK,1.881614886738387e-05,3
18235,2022-03-30 10:00:00,CUK,1.1035437595545534e-06,7
18236,2022-03-30 11:00:00,CUK,1.7212701038654335e-06,10
18237,2022-03-30 12:00:00,CUK,2.9298740633535885e-06,12
18238,2022-03-30 13:00:00,CUK,1.9692530396079074e-05,12
18239,2022-03-30 14:00:00,CUK,5.846606485245021e-06,12
18240,2022-03-30 15:00:00,CUK,6.843842971952489e-06,12
18241,2022-03-30 16:00:00,CUK,2.2380217513237413e-06,12
18242,2022-03-30 17:00:00,CUK,1.4546599549520248e-06,12
18243,2022-03-30 18:00:00,CUK,1.5512240445199108e-06,12
18244,2022-03-30 19:00:00,CUK,4.03818797027936e-06,12
18247,2022-03-31 08:00:00,CUK,1.5883548206713053e-06,7
18248,2022-03-31 09:00:00,CUK,1.484645944583545e-06,9
18249,2022-03-31 10:00:00,CUK,5.027984589988583e-06,10
18250,2022-03-31 11:00:00,CUK,1.0603635729490719e-05,6
18251,2022-03-31 12:00:00,CUK,2.431172006150742e-06,10
18252,2022-03-31 13:00:00,CUK,2.251698518927407e-05,12
18253,2022-03-31 14:00:00,CUK,1.154522699914244e-05,12
18254,2022-03-31 15:00:00,CUK,6.225362234419659e-06,12
18255,2022-03-31 16:00:00,CUK,2.2924190534571414e-06,12
18256,2022-03-31 17:00:00,CUK,1.9614472531718704e-06,12
18257,2022-03-31 18:00:00,CUK,1.6002571306661769e-06,12
18258,2022-03-31 19:00:00,CUK,2.5169733795550563e-06,12
18262,2022-04-01 08:00:00,CUK,4.1944389939086585e-08,8
18263,2022-04-01 09:00:00,CUK,9.589404391041525e-07,16
18264,2022-04-01 10:00:00,CUK,4.7036424756253484e-07,8
18265,2022-04-01 11:00:00,CUK,4.17294349349055e-07,14
18266,2022-04-01 12:00:00,CUK,1.7983164306823042e-06,14
18267,2022-04-01 13:00:00,CUK,5.869215785419475e-06,24
18268,2022-04-01 14:00:00,CUK,4.794206127942258e-06,24
18269,2022-04-01 15:00:00,CUK,3.4622490295718615e-06,24
18270,2022-04-01 16:00:00,CUK,8.347889299416455e-07,24
18271,2022-04-01 17:00:00,CUK,9.491095927318772e-07,24
18272,2022-04-01 18:00:00,CUK,8.621472028333843e-07,24
18273,2022-04-01 19:00:00,CUK,1.0095974000553739e-06,24
18275,2022-04-01 21:00:00,CUK,1.6101127964519991e-06,4
18276,2022-04-04 08:00:00,CUK,7.475739002805811e-06,9
18278,2022-04-04 10:00:00,CUK,5.470143652052397e-06,3
18279,2022-04-04 11:00:00,CUK,1.9748269928789307e-06,10
18280,2022-04-04 12:00:00,CUK,8.207717391959737e-07,7
18281,2022-04-04 13:00:00,CUK,1.5169743636509379e-05,10
18282,2022-04-04 14:00:00,CUK,4.587425749513386e-06,12
18283,2022-04-04 15:00:00,CUK,3.1988687748102175e-06,12
18284,2022-04-04 16:00:00,CUK,1.5364304264861455e-06,12
18285,2022-04-04 17:00:00,CUK,1.2423770563510769e-06,12
18286,2022-04-04 18:00:00,CUK,2.825572921515455e-06,12
18287,2022-04-04 19:00:00,CUK,8.459506676950096e-07,12
18288,2022-04-04 20:00:00,CUK,5.875968112482338e-06,9
18289,2022-04-04 21:00:00,CUK,3.0332050453394718e-06,6
18290,2022-04-05 08:00:00,CUK,2.404665473461625e-06,7
18291,2022-04-05 09:00:00,CUK,4.249125523096434e-06,8
18292,2022-04-05 10:00:00,CUK,1.2883535047174484e-05,10
18293,2022-04-05 11:00:00,CUK,6.451760898993531e-06,11
18294,2022-04-05 12:00:00,CUK,1.4579231800930718e-06,12
18295,2022-04-05 13:00:00,CUK,5.318584730698782e-05,12
18296,2022-04-05 14:00:00,CUK,2.1187870818673778e-05,12
18297,2022-04-05 15:00:00,CUK,1.4617988731603883e-05,12
18298,2022-04-05 16:00:00,CUK,1.0285539416261249e-05,12
18299,2022-04-05 17:00:00,CUK,4.556624115895737e-06,12
18300,2022-04-05 18:00:00,CUK,4.336128580956723e-06,12
18301,2022-04-05 19:00:00,CUK,1.609590924380825e-06,12
18302,2022-04-05 20:00:00,CUK,1.833320624606692e-06,5
18305,2022-04-06 08:00:00,CUK,4.364857260621753e-05,3
18307,2022-04-06 10:00:00,CUK,9.282485797557316e-06,4
18308,2022-04-06 11:00:00,CUK,1.9449707705496033e-06,8
18309,2022-04-06 12:00:00,CUK,3.921792531412446e-06,9
18310,2022-04-06 13:00:00,CUK,5.064709754609877e-05,12
18311,2022-04-06 14:00:00,CUK,2.3377987957872883e-05,12
18312,2022-04-06 15:00:00,CUK,8.703118035058767e-06,12
18313,2022-04-06 16:00:00,CUK,2.999414423238023e-06,12
18314,2022-04-06 17:00:00,CUK,9.1005384295308e-06,12
18315,2022-04-06 18:00:00,CUK,1.5595626283951344e-05,12
18316,2022-04-06 19:00:00,CUK,6.539406941639845e-06,12
18317,2022-04-06 20:00:00,CUK,4.276899840498788e-06,4
18320,2022-04-07 08:00:00,CUK,8.398109093783084e-07,9
18321,2022-04-07 09:00:00,CUK,2.8325998666698827e-06,9
18323,2022-04-07 11:00:00,CUK,5.366648590362805e-06,6
18324,2022-04-07 12:00:00,CUK,2.188097554093146e-06,7
18325,2022-04-07 13:00:00,CUK,1.373830134057717e-05,12
18326,2022-04-07 14:00:00,CUK,9.55166632110813e-06,12
18327,2022-04-07 15:00:00,CUK,5.212234224937306e-06,12
18328,2022-04-07 16:00:00,CUK,4.392412994430836e-06,12
18329,2022-04-07 17:00:00,CUK,7.90039610679496e-06,12
18330,2022-04-07 18:00:00,CUK,2.9931871846086335e-06,12
18331,2022-04-07 19:00:00,CUK,3.421555036959648e-06,12
18334,2022-04-08 08:00:00,CUK,1.9652486821697484e-05,5
18337,2022-04-08 11:00:00,CUK,2.4347802190454873e-06,9
18338,2022-04-08 12:00:00,CUK,5.721852935536992e-07,12
18339,2022-04-08 13:00:00,CUK,2.678897149621511e-05,12
18340,2022-04-08 14:00:00,CUK,7.34283108227646e-06,12
18341,2022-04-08 15:00:00,CUK,4.24094110064565e-06,12
18342,2022-04-08 16:00:00,CUK,3.578515284654305e-06,12
18343,2022-04-08 17:00:00,CUK,2.230630305938295e-06,12
18344,2022-04-08 18:00:00,CUK,1.778136792942724e-06,12
18345,2022-04-08 19:00:00,CUK,1.0209773733391385e-06,12
18348,2022-04-11 08:00:00,CUK,1.1119533420700595e-05,11
18349,2022-04-11 09:00:00,CUK,3.6152399283731825e-06,9
18350,2022-04-11 10:00:00,CUK,1.1698604979378367e-07,4
18351,2022-04-11 11:00:00,CUK,6.661794104112547e-07,11
18352,2022-04-11 12:00:00,CUK,1.5299789118059101e-06,7
18353,2022-04-11 13:00:00,CUK,5.012830355993163e-05,10
18354,2022-04-11 14:00:00,CUK,2.4916128036173223e-05,12
18355,2022-04-11 15:00:00,CUK,3.639554382128533e-06,12
18356,2022-04-11 16:00:00,CUK,2.146136508325235e-06,12
18357,2022-04-11 17:00:00,CUK,4.7910238403361455e-06,12
18358,2022-04-11 18:00:00,CUK,4.202197927169732e-06,12
18359,2022-04-11 19:00:00,CUK,3.5496226846694317e-06,12
18363,2022-04-12 09:00:00,CUK,2.076186096453241e-05,3
18364,2022-04-12 10:00:00,CUK,8.060946482816099e-07,4
18365,2022-04-12 11:00:00,CUK,9.693079568184592e-07,6
18366,2022-04-12 12:00:00,CUK,1.3487885675862255e-05,11
18367,2022-04-12 13:00:00,CUK,2.2133407575289758e-05,12
18368,2022-04-12 14:00:00,CUK,7.092379143423685e-06,12
18369,2022-04-12 15:00:00,CUK,2.986594777862804e-06,12
18370,2022-04-12 16:00:00,CUK,2.0374806502057327e-06,12
18371,2022-04-12 17:00:00,CUK,5.571645325292897e-06,12
18372,2022-04-12 18:00:00,CUK,1.8024841175849656e-06,12
18373,2022-04-12 19:00:00,CUK,4.499134847306592e-06,12
18377,2022-04-13 09:00:00,CUK,1.2768727591343292e-06,6
18378,2022-04-13 10:00:00,CUK,1.4150255251321024e-05,7
18379,2022-04-13 11:00:00,CUK,1.8206164694414678e-06,11
18380,2022-04-13 12:00:00,CUK,3.920297992866883e-06,10
18381,2022-04-13 13:00:00,CUK,3.76977083596382e-05,11
18382,2022-04-13 14:00:00,CUK,5.525505523236594e-06,12
18383,2022-04-13 15:00:00,CUK,5.08011647548192e-06,12
18384,2022-04-13 16:00:00,CUK,2.0056630059719407e-06,12
18385,2022-04-13 17:00:00,CUK,1.248496848044129e-06,12
18386,2022-04-13 18:00:00,CUK,1.9342517054045276e-06,12
18387,2022-04-13 19:00:00,CUK,1.250967412431035e-06,12
18389,2022-04-14 08:00:00,CUK,1.3701500771508743e-05,5
18390,2022-04-14 09:00:00,CUK,5.274745592249554e-06,7
18391,2022-04-14 10:00:00,CUK,6.858508442544426e-06,4
18392,2022-04-14 11:00:00,CUK,4.207102305571155e-06,10
18393,2022-04-14 12:00:00,CUK,1.7512441549658595e-06,10
18394,2022-04-14 13:00:00,CUK,1.458425198465839e-05,12
18395,2022-04-14 14:00:00,CUK,6.399369216841882e-06,12
18396,2022-04-14 15:00:00,CUK,1.8485875329069921e-06,12
18397,2022-04-14 16:00:00,CUK,2.0968076590218805e-06,12
18398,2022-04-14 17:00:00,CUK,6.656972319714665e-07,12
18399,2022-04-14 18:00:00,CUK,2.1063408265331383e-06,12
18400,2022-04-14 19:00:00,CUK,1.6028155826886781e-06,12
18403,2022-04-18 11:00:00,CUK,6.183133099581215e-07,3
18404,2022-04-18 12:00:00,CUK,1.4104843585005546e-06,3
18405,2022-04-18 13:00:00,CUK,7.262148348352717e-06,6
18406,2022-04-18 14:00:00,CUK,4.629478235464857e-06,12
18407,2022-04-18 15:00:00,CUK,3.762993765552904e-06,12
18408,2022-04-18 16:00:00,CUK,1.7663009806955704e-06,12
18409,2022-04-18 17:00:00,CUK,1.8064140347201487e-06,12
18410,2022-04-18 18:00:00,CUK,1.7745151670742128e-06,12
18411,2022-04-18 19:00:00,CUK,1.647914473632049e-06,12
18412,2022-04-18 20:00:00,CUK,6.528798332030681e-06,4
18414,2022-04-19 08:00:00,CUK,9.74883364001998e-06,7
18415,2022-04-19 09:00:00,CUK,9.11464027060438e-06,4
18416,2022-04-19 10:00:00,CUK,3.0362143338233428e-06,9
18417,2022-04-19 11:00:00,CUK,1.3692930597863823e-06,12
18418,2022-04-19 12:00:00,CUK,2.147249721862068e-06,11
18419,2022-04-19 13:00:00,CUK,3.207002500911202e-05,10
18420,2022-04-19 14:00:00,CUK,6.155449580168783e-06,12
18421,2022-04-19 15:00:00,CUK,1.6196123445028557e-06,12
18422,2022-04-19 16:00:00,CUK,1.9089525313417047e-06,12
18423,2022-04-19 17:00:00,CUK,2.2221181796878613e-06,12
18424,2022-04-19 18:00:00,CUK,1.91553471764104e-06,12
18425,2022-04-19 19:00:00,CUK,3.812008427342318e-06,12
18426,2022-04-19 20:00:00,CUK,4.190627057318765e-06,5
18429,2022-04-20 08:00:00,CUK,2.878393732252212e-06,7
18430,2022-04-20 09:00:00,CUK,5.279469802227284e-06,6
18431,2022-04-20 10:00:00,CUK,1.8992626824728304e-06,6
18432,2022-04-20 11:00:00,CUK,1.194775383614655e-06,12
18433,2022-04-20 12:00:00,CUK,2.0977264948479694e-06,10
18434,2022-04-20 13:00:00,CUK,7.526417327089363e-05,10
18435,2022-04-20 14:00:00,CUK,2.4341874798194852e-06,12
18436,2022-04-20 15:00:00,CUK,2.5314828132919283e-06,12
18437,2022-04-20 16:00:00,CUK,2.2964406281226056e-06,12
18438,2022-04-20 17:00:00,CUK,8.049795919523048e-07,12
18439,2022-04-20 18:00:00,CUK,1.0819414678561114e-06,12
18440,2022-04-20 19:00:00,CUK,3.715040648912252e-06,12
18441,2022-04-20 20:00:00,CUK,1.0169683299019766e-07,4
18442,2022-04-20 21:00:00,CUK,3.0396642703267956e-06,4
18445,2022-04-21 08:00:00,CUK,3.4103335887470675e-06,8
18446,2022-04-21 09:00:00,CUK,5.284062053960952e-07,6
18447,2022-04-21 10:00:00,CUK,2.8453890374864305e-06,6
18448,2022-04-21 11:00:00,CUK,6.201820126099389e-06,12
18449,2022-04-21 12:00:00,CUK,3.0573716195631475e-06,12
18450,2022-04-21 13:00:00,CUK,2.813040565949393e-05,12
18451,2022-04-21 14:00:00,CUK,1.0830853585528494e-05,12
18452,2022-04-21 15:00:00,CUK,7.074429519752421e-06,12
18453,2022-04-21 16:00:00,CUK,5.3552753698540465e-06,12
18454,2022-04-21 17:00:00,CUK,9.954534870617357e-06,12
18455,2022-04-21 18:00:00,CUK,6.516445596680116e-06,12
18456,2022-04-21 19:00:00,CUK,4.75729195308468e-06,12
18460,2022-04-21 23:00:00,CUK,2.4739034825839575e-06,3
18461,2022-04-22 08:00:00,CUK,1.564868779363223e-07,3
18462,2022-04-22 09:00:00,CUK,2.8974211639157756e-07,5
18463,2022-04-22 10:00:00,CUK,1.42480658823718e-06,3
18464,2022-04-22 11:00:00,CUK,4.0939911422272447e-07,6
18465,2022-04-22 12:00:00,CUK,9.375674567449021e-07,10
18466,2022-04-22 13:00:00,CUK,1.0885190752591953e-05,11
18467,2022-04-22 14:00:00,CUK,1.0713201137520826e-05,12
18468,2022-04-22 15:00:00,CUK,5.9196718320280535e-06,12
18469,2022-04-22 16:00:00,CUK,3.7279163085669007e-06,12
18470,2022-04-22 17:00:00,CUK,3.4520278789390053e-06,12
18471,2022-04-22 18:00:00,CUK,5.82343239611165e-06,12
18472,2022-04-22 19:00:00,CUK,6.056935951513779e-06,12
18473,2022-04-22 20:00:00,CUK,1.6167342632085738e-05,6
18475,2022-04-22 22:00:00,CUK,2.8152049104612454e-06,4
18477,2022-04-25 08:00:00,CUK,1.3642873780830421e-05,5
18478,2022-04-25 09:00:00,CUK,6.298117413797674e-06,7
18479,2022-04-25 10:00:00,CUK,7.086169474246942e-07,3
18480,2022-04-25 11:00:00,CUK,5.319742276244947e-06,12
18481,2022-04-25 12:00:00,CUK,1.9271326688734206e-06,8
18482,2022-04-25 13:00:00,CUK,1.7868077765742975e-05,12
18483,2022-04-25 14:00:00,CUK,1.7676747808344827e-05,12
18484,2022-04-25 15:00:00,CUK,6.043145816137998e-06,12
18485,2022-04-25 16:00:00,CUK,1.0436630126164378e-05,12
18486,2022-04-25 17:00:00,CUK,4.736079724261154e-06,12
18487,2022-04-25 18:00:00,CUK,1.3240417843679326e-05,12
18488,2022-04-25 19:00:00,CUK,3.991161055001514e-06,12
18495,2022-04-26 11:00:00,CUK,1.5968491026693844e-06,7
18496,2022-04-26 12:00:00,CUK,1.7538081192064526e-05,10
18497,2022-04-26 13:00:00,CUK,9.821921082337556e-06,12
18498,2022-04-26 14:00:00,CUK,6.740077402158829e-06,12
18499,2022-04-26 15:00:00,CUK,9.796951975212646e-06,12
18500,2022-04-26 16:00:00,CUK,2.994901259391871e-06,12
18501,2022-04-26 17:00:00,CUK,3.6995927869748964e-06,12
18502,2022-04-26 18:00:00,CUK,7.826535230130967e-06,12
18503,2022-04-26 19:00:00,CUK,2.464889273654262e-06,12
18504,2022-04-26 20:00:00,CUK,5.457181193671767e-06,7
18505,2022-04-26 21:00:00,CUK,1.7550304911937353e-05,4
18507,2022-04-27 08:00:00,CUK,8.219439535953038e-06,7
18508,2022-04-27 09:00:00,CUK,4.993869000642871e-06,6
18509,2022-04-27 10:00:00,CUK,2.6397382866433025e-06,4
18510,2022-04-27 11:00:00,CUK,1.715226634560966e-05,10
18511,2022-04-27 12:00:00,CUK,3.087005218289333e-06,8
18512,2022-04-27 13:00:00,CUK,1.881143733351823e-05,12
18513,2022-04-27 14:00:00,CUK,7.857827621183376e-06,12
18514,2022-04-27 15:00:00,CUK,1.2025694288062816e-05,12
18515,2022-04-27 16:00:00,CUK,4.501749843786047e-06,12
18516,2022-04-27 17:00:00,CUK,8.203956303443622e-06,12
18517,2022-04-27 18:00:00,CUK,6.907038824736388e-06,12
18518,2022-04-27 19:00:00,CUK,3.7567586682305333e-06,12
18519,2022-04-27 20:00:00,CUK,1.7788247671420423e-06,3
18522,2022-04-28 08:00:00,CUK,1.0420345904756183e-05,5
18523,2022-04-28 09:00:00,CUK,6.857597183942275e-06,7
18524,2022-04-28 10:00:00,CUK,1.7192738461643237e-06,3
18525,2022-04-28 11:00:00,CUK,1.2216869608470376e-06,7
18526,2022-04-28 12:00:00,CUK,2.713367105640566e-06,9
18527,2022-04-28 13:00:00,CUK,2.836031732785754e-05,10
18528,2022-04-28 14:00:00,CUK,8.854705373661423e-06,12
18529,2022-04-28 15:00:00,CUK,4.176502254797871e-06,12
18530,2022-04-28 16:00:00,CUK,4.2901970231100574e-06,12
18531,2022-04-28 17:00:00,CUK,5.381853768702467e-06,12
18532,2022-04-28 18:00:00,CUK,4.015292202381058e-06,12
18533,2022-04-28 19:00:00,CUK,1.6777590706477566e-06,12
18535,2022-04-28 21:00:00,CUK,4.316365870447745e-05,3
18537,2022-04-29 08:00:00,CUK,4.058078268930078e-06,7
18538,2022-04-29 09:00:00,CUK,4.975561905750708e-07,5
18539,2022-04-29 10:00:00,CUK,4.646549922086885e-06,4
18540,2022-04-29 11:00:00,CUK,2.5426463930777247e-06,12
18541,2022-04-29 12:00:00,CUK,1.1762924662610647e-06,10
18542,2022-04-29 13:00:00,CUK,2.1914085600145086e-05,12
18543,2022-04-29 14:00:00,CUK,7.919513430574626e-06,12
18544,2022-04-29 15:00:00,CUK,3.724014580363926e-06,12
18545,2022-04-29 16:00:00,CUK,2.4686686081343176e-06,12
18546,2022-04-29 17:00:00,CUK,5.3468901752632545e-06,12
18547,2022-04-29 18:00:00,CUK,3.2942496398122744e-06,12
18548,2022-04-29 19:00:00,CUK,4.538602941863247e-06,12
18549,2022-04-29 20:00:00,CUK,9.816309396284777e-06,5
18553,2022-05-02 11:00:00,CUK,4.555010883618007e-06,7
18554,2022-05-02 12:00:00,CUK,8.031859710180291e-07,3
18555,2022-05-02 13:00:00,CUK,2.1262092316895977e-05,11
18556,2022-05-02 14:00:00,CUK,2.706584585504841e-05,12
18557,2022-05-02 15:00:00,CUK,7.192043061979715e-06,12
18558,2022-05-02 16:00:00,CUK,6.1677977310660855e-06,12
18559,2022-05-02 17:00:00,CUK,4.4131360241716025e-06,12
18560,2022-05-02 18:00:00,CUK,1.3764301614732121e-05,12
18561,2022-05-02 19:00:00,CUK,6.366993619519602e-06,12
18566,2022-05-03 08:00:00,CUK,1.019599313466539e-05,10
18567,2022-05-03 09:00:00,CUK,5.948209262997847e-06,7
18568,2022-05-03 10:00:00,CUK,3.8103366609404642e-06,7
18569,2022-05-03 11:00:00,CUK,1.5590082253244377e-06,11
18570,2022-05-03 12:00:00,CUK,2.2387055562327355e-06,11
18571,2022-05-03 13:00:00,CUK,2.9498571122407946e-05,12
18572,2022-05-03 14:00:00,CUK,3.3837848840148976e-05,12
18573,2022-05-03 15:00:00,CUK,5.863992219133598e-06,12
18574,2022-05-03 16:00:00,CUK,8.390640707610626e-06,12
18575,2022-05-03 17:00:00,CUK,4.460265539019483e-06,12
18576,2022-05-03 18:00:00,CUK,1.0924343619278511e-05,12
18577,2022-05-03 19:00:00,CUK,3.4454371046225082e-06,12
18579,2022-05-04 08:00:00,CUK,1.0217028942325083e-05,7
18580,2022-05-04 09:00:00,CUK,1.564675213204653e-06,9
18581,2022-05-04 10:00:00,CUK,2.766885414076493e-06,8
18582,2022-05-04 11:00:00,CUK,1.648863780060043e-06,10
18583,2022-05-04 12:00:00,CUK,1.2122712956095077e-06,11
18584,2022-05-04 13:00:00,CUK,3.041444710112569e-05,12
18585,2022-05-04 14:00:00,CUK,5.226806378285396e-06,12
18586,2022-05-04 15:00:00,CUK,5.41133733164052e-06,12
18587,2022-05-04 16:00:00,CUK,7.361291165423825e-06,12
18588,2022-05-04 17:00:00,CUK,4.509209716447784e-06,12
18589,2022-05-04 18:00:00,CUK,6.789072000306035e-05,12
18590,2022-05-04 19:00:00,CUK,3.294377116031998e-06,12
18591,2022-05-04 20:00:00,CUK,2.632029798336884e-05,6
18595,2022-05-05 08:00:00,CUK,2.6814486549717466e-06,4
18596,2022-05-05 09:00:00,CUK,4.745309228328074e-06,5
18597,2022-05-05 10:00:00,CUK,8.042805053636761e-06,7
18598,2022-05-05 11:00:00,CUK,2.4087341204687713e-06,12
18599,2022-05-05 12:00:00,CUK,2.9072529002462464e-06,12
18600,2022-05-05 13:00:00,CUK,2.6574551358807806e-05,12
18601,2022-05-05 14:00:00,CUK,1.1453953781017665e-05,12
18602,2022-05-05 15:00:00,CUK,1.2821286765675545e-05,12
18603,2022-05-05 16:00:00,CUK,5.293604506172728e-06,12
18604,2022-05-05 17:00:00,CUK,5.706785915420846e-06,12
18605,2022-05-05 18:00:00,CUK,1.2777546552630106e-05,12
18606,2022-05-05 19:00:00,CUK,6.688529344104377e-06,12
18607,2022-05-05 20:00:00,CUK,2.0242296154922684e-06,5
18609,2022-05-06 08:00:00,CUK,9.141213062940164e-06,11
18610,2022-05-06 09:00:00,CUK,4.76561251330131e-06,11
18611,2022-05-06 10:00:00,CUK,1.832296990199375e-05,6
18612,2022-05-06 11:00:00,CUK,1.8972656590322572e-06,10
18613,2022-05-06 12:00:00,CUK,1.0067920831599433e-05,11
18614,2022-05-06 13:00:00,CUK,1.929659854328646e-05,12
18615,2022-05-06 14:00:00,CUK,1.4724897516668245e-05,12
18616,2022-05-06 15:00:00,CUK,8.993602959135549e-06,12
18617,2022-05-06 16:00:00,CUK,2.655043006927146e-05,12
18618,2022-05-06 17:00:00,CUK,9.943568075848333e-06,12
18619,2022-05-06 18:00:00,CUK,6.012935641139923e-06,12
18620,2022-05-06 19:00:00,CUK,1.0222853266668345e-05,12
18621,2022-05-06 20:00:00,CUK,1.4240742164384257e-05,5
18623,2022-05-09 08:00:00,CUK,3.8586472794871675e-06,9
18624,2022-05-09 09:00:00,CUK,0.0,3
18625,2022-05-09 10:00:00,CUK,7.385198043559274e-06,10
18626,2022-05-09 11:00:00,CUK,4.211338389884325e-06,11
18627,2022-05-09 12:00:00,CUK,4.73963587520453e-06,12
18628,2022-05-09 13:00:00,CUK,2.0122714003241966e-05,12
18629,2022-05-09 14:00:00,CUK,2.046819984196645e-05,12
18630,2022-05-09 15:00:00,CUK,1.549509837988561e-05,12
18631,2022-05-09 16:00:00,CUK,2.4614804862109508e-05,12
18632,2022-05-09 17:00:00,CUK,6.57747351849264e-06,12
18633,2022-05-09 18:00:00,CUK,6.97460171637938e-06,12
18634,2022-05-09 19:00:00,CUK,7.763465291665757e-06,12
18635,2022-05-09 20:00:00,CUK,1.3253591781982221e-05,6
18637,2022-05-10 08:00:00,CUK,4.728875800952425e-06,10
18638,2022-05-10 09:00:00,CUK,4.695765901490377e-06,9
18639,2022-05-10 10:00:00,CUK,5.782164971061109e-06,6
18640,2022-05-10 11:00:00,CUK,1.4695646545690191e-05,11
18641,2022-05-10 12:00:00,CUK,4.5621511201707625e-06,12
18642,2022-05-10 13:00:00,CUK,0.00012541257035787468,12
18643,2022-05-10 14:00:00,CUK,9.168922775984315e-06,12
18644,2022-05-10 15:00:00,CUK,2.5543495683620593e-05,12
18645,2022-05-10 16:00:00,CUK,2.096295068699023e-05,12
18646,2022-05-10 17:00:00,CUK,1.976854734540909e-05,12
18647,2022-05-10 18:00:00,CUK,1.127700482671357e-05,12
18648,2022-05-10 19:00:00,CUK,6.669047533594476e-06,12
18649,2022-05-10 20:00:00,CUK,2.924722231220934e-07,3
18651,2022-05-11 08:00:00,CUK,7.894023397016003e-06,10
18652,2022-05-11 09:00:00,CUK,4.699849668711643e-06,7
18653,2022-05-11 10:00:00,CUK,1.9576255267867705e-06,5
18654,2022-05-11 11:00:00,CUK,1.511670909729977e-06,11
18655,2022-05-11 12:00:00,CUK,2.348793821366859e-05,11
18656,2022-05-11 13:00:00,CUK,5.670190208306363e-05,12
18657,2022-05-11 14:00:00,CUK,4.424254497212327e-05,12
18658,2022-05-11 15:00:00,CUK,1.7861293738057753e-05,12
18659,2022-05-11 16:00:00,CUK,2.1085616712360266e-05,12
18660,2022-05-11 17:00:00,CUK,7.6004170322191936e-06,12
18661,2022-05-11 18:00:00,CUK,1.1692118080583688e-05,12
18662,2022-05-11 19:00:00,CUK,1.7818086525157131e-06,12
18663,2022-05-11 20:00:00,CUK,4.235205572830773e-05,7
18665,2022-05-12 08:00:00,CUK,1.7490407936021324e-05,10
18666,2022-05-12 09:00:00,CUK,3.980488825402124e-06,9
18667,2022-05-12 10:00:00,CUK,1.051137419306517e-06,5
18668,2022-05-12 11:00:00,CUK,6.052861698335632e-06,9
18669,2022-05-12 12:00:00,CUK,4.480254202447171e-06,11
18670,2022-05-12 13:00:00,CUK,5.625023442283568e-05,11
18671,2022-05-12 14:00:00,CUK,6.972980448903294e-05,12
18672,2022-05-12 15:00:00,CUK,2.2913539884829275e-05,12
18673,2022-05-12 16:00:00,CUK,1.8489975479960888e-05,12
18674,2022-05-12 17:00:00,CUK,5.973346495901235e-06,12
18675,2022-05-12 18:00:00,CUK,6.2693858498379e-06,12
18676,2022-05-12 19:00:00,CUK,1.2085624469988354e-05,12
18679,2022-05-13 08:00:00,CUK,1.3189705978132406e-05,8
18680,2022-05-13 09:00:00,CUK,7.411868377431023e-06,8
18681,2022-05-13 10:00:00,CUK,6.788260302157656e-06,8
18682,2022-05-13 11:00:00,CUK,2.9048983311044416e-06,11
18683,2022-05-13 12:00:00,CUK,2.2285322556036623e-06,8
18684,2022-05-13 13:00:00,CUK,9.77451148429427e-05,12
18685,2022-05-13 14:00:00,CUK,1.3584667363580894e-05,12
18686,2022-05-13 15:00:00,CUK,5.203943912926101e-06,12
18687,2022-05-13 16:00:00,CUK,9.883903681272969e-06,12
18688,2022-05-13 17:00:00,CUK,8.64235758436481e-06,12
18689,2022-05-13 18:00:00,CUK,1.2697954330883184e-05,12
18690,2022-05-13 19:00:00,CUK,7.263175514620636e-06,12
18691,2022-05-13 21:00:00,CUK,4.502257600796827e-06,3
18692,2022-05-16 08:00:00,CUK,6.923048440085666e-06,12
18693,2022-05-16 09:00:00,CUK,5.426838735883395e-06,6
18694,2022-05-16 10:00:00,CUK,6.241154293579524e-07,7
18695,2022-05-16 11:00:00,CUK,2.7232749496781095e-06,7
18696,2022-05-16 12:00:00,CUK,1.8280758276581768e-06,12
18697,2022-05-16 13:00:00,CUK,5.272779293723445e-05,12
18698,2022-05-16 14:00:00,CUK,2.7130368540712514e-05,12
18699,2022-05-16 15:00:00,CUK,8.522532705583293e-06,12
18700,2022-05-16 16:00:00,CUK,7.3275981522691295e-06,12
18701,2022-05-16 17:00:00,CUK,1.4828318913774333e-05,12
18702,2022-05-16 18:00:00,CUK,3.705495346301672e-06,12
18703,2022-05-16 19:00:00,CUK,2.6295641800972464e-06,12
18705,2022-05-17 08:00:00,CUK,7.647861632475426e-06,11
18707,2022-05-17 10:00:00,CUK,9.653603240931554e-06,3
18708,2022-05-17 11:00:00,CUK,3.764844633084633e-06,11
18709,2022-05-17 12:00:00,CUK,1.392266052128632e-06,12
